id,date,time,dayID,hour,recordInDay,plantPower,plantIrradiance,plantTemperature,weatherCloudCover,weatherDewPoint,weatherHumidity,weatherPressure,weatherTemperature,weatherWindBearing,weatherWindSpeed
6524,09-12-12,8:00,344,8,7,0,0,3,0.53,1.1,0.73,1004.93,0,338,7.77
6525,09-12-12,9:00,344,9,8,0,0,2,0.53,0.86,0.7,1006.81,0,337,8.21
6526,09-12-12,10:00,344,10,9,39,49,3,0.31,-0.64,0.6,1006.81,11,331,8.24
6527,09-12-12,11:00,344,11,10,168,68,3,0.65,2.42,0.83,1006.81,11,4,5.05
6528,09-12-12,12:00,344,12,11,186,220,5,0.67,1.42,0.78,1007.56,12,334,8.75
6529,09-12-12,13:00,344,13,12,30,63,4,0.7,1.46,0.76,1007.56,12,337,8.3
6530,09-12-12,14:00,344,14,13,21,38,5,0.57,0.41,0.7,1007.56,12,321,8.79
6531,09-12-12,15:00,344,15,14,0,0,4,0.57,0.05,0.67,1008.12,11,325,9.53
6532,09-12-12,16:00,344,16,15,0,1,4,0.7,-0.47,0.68,1008.12,10,338,7.75
6533,09-12-12,17:00,344,17,16,0,0,4,0.7,0.16,0.71,1008.12,9,334,7.34
6534,09-12-12,18:00,344,18,17,3,12,4,0.6,-0.69,0.65,1009.88,5,333,5.6
6535,09-12-12,19:00,344,19,18,37,50,5,0.44,-2.53,0.55,1009.88,8,332,6.88
6536,09-12-12,20:00,344,20,19,0,1,3,0.42,-1.91,0.58,1009.88,5,329,9.1
6537,10-12-12,2:00,345,2,1,78,100,11,0.31,-2.65,0.64,1010.915,0,297,6.49
6538,10-12-12,3:00,345,3,2,484,631,11,0.26,-2.43,0.64,1011.95,0,303,6.55
6539,10-12-12,4:00,345,4,3,19,71,2,0.31,-2.18,0.65,1011.95,0,296,6.31
6540,10-12-12,5:00,345,5,4,180,271,5,0.31,-2.19,0.65,1011.95,0,274,5.35
6541,10-12-12,6:00,345,6,5,0,0,2,0.26,-1.63,0.7,1012.05,0,277,4.3
6542,10-12-12,7:00,345,7,6,0,0,2,0.31,-1.52,0.71,1012.05,0,264,4.01
6543,10-12-12,8:00,345,8,7,505,699,13,0.31,-1.93,0.59,1012.05,0,268,4.79
6544,10-12-12,9:00,345,9,8,0,0,7,0.31,-2.75,0.49,1012.11,0,270,4.44
6545,10-12-12,10:00,345,10,9,0,0,1,0.31,-3.25,0.43,1012.11,12,274,4.66
6546,10-12-12,11:00,345,11,10,0,0,8,0.31,-3.63,0.39,1012.11,13,282,4.1
6547,10-12-12,12:00,345,12,11,33,60,10,0.31,-2,0.41,1010.09,13,288,3.9
6548,10-12-12,13:00,345,13,12,3,9,8,0.31,-1.6,0.43,1010.09,11,223,2.87
6549,10-12-12,14:00,345,14,13,0,0,3,0.31,-1.45,0.43,1010.09,10,224,2.66
6550,10-12-12,15:00,345,15,14,358,477,8,0.31,-0.27,0.51,1008.28,8,196,3.47
6551,10-12-12,16:00,345,16,15,443,612,13,0.56,1.74,0.61,1008.28,7,196,2.04
6552,10-12-12,17:00,345,17,16,510,702,12,0.56,1.65,0.65,1008.28,7,176,2.36
6553,10-12-12,18:00,345,18,17,0,0,7,0.31,2.93,0.74,1006.75,7,179,2.82
6554,10-12-12,19:00,345,19,18,0,0,7,0.56,2.91,0.71,1006.75,7,203,2.87
6555,10-12-12,20:00,345,20,19,0,0,7,0.59,3.85,0.76,1006.75,8,196,3.3
6556,11-12-12,2:00,346,2,1,0,0,4,0.31,5.29,0.84,1003.7,0,250,5.41
6557,11-12-12,3:00,346,3,2,0,0,3,0.65,3.59,0.85,1000.65,0,269,6.24
6558,11-12-12,4:00,346,4,3,0,0,4,0.31,3.32,0.86,1000.65,0,271,7.29
6559,11-12-12,5:00,346,5,4,0,0,5,0.31,3.15,0.88,1000.65,0,274,7.01
6560,11-12-12,6:00,346,6,5,527,697,8,0.31,2.26,0.87,1002.93,0,277,8.44
6561,11-12-12,7:00,346,7,6,0,0,3,0.31,2.19,0.84,1002.93,0,274,6.48
6562,11-12-12,8:00,346,8,7,4,28,5,0.31,2.25,0.78,1002.93,0,266,8.39
6563,11-12-12,9:00,346,9,8,307,473,8,0.31,2.13,0.73,1005.52,0,281,9.5
6564,11-12-12,10:00,346,10,9,0,0,3,0.31,2.47,0.7,1005.52,8,285,8.61
6565,11-12-12,11:00,346,11,10,359,349,5,0.31,1.89,0.63,1005.52,9,300,11.52
6566,11-12-12,12:00,346,12,11,3,7,4,0.31,0.21,0.55,1006.84,9,302,9.38
6567,11-12-12,13:00,346,13,12,486,620,8,0.31,0.42,0.55,1006.84,8,298,9.29
6568,11-12-12,14:00,346,14,13,0,0,3,0.31,0.09,0.56,1006.84,11,300,8.7
6569,11-12-12,15:00,346,15,14,0,0,3,0.27,0.58,0.63,1009.12,11,300,6.82
6570,11-12-12,16:00,346,16,15,465,620,9,0.31,1.31,0.75,1009.12,10,287,6.62
6571,11-12-12,17:00,346,17,16,522,699,9,0.31,0.95,0.75,1009.12,9,282,5.34
6572,11-12-12,18:00,346,18,17,117,260,7,0.15,0.98,0.78,1011.67,9,288,5.25
6573,11-12-12,19:00,346,19,18,0,0,5,0.31,0.56,0.78,1011.67,8,288,5.77
6574,11-12-12,20:00,346,20,19,118,167,4,0.31,0.59,0.79,1011.67,8,294,6.1
6575,12-12-12,2:00,347,2,1,218,231,4,0.64,0.84,0.88,1013.59,0,295,3.13
6576,12-12-12,3:00,347,3,2,0,0,1,0.62,0.87,0.92,1015.51,0,292,2.83
6577,12-12-12,4:00,347,4,3,0,0,0,0.64,0.76,0.89,1015.51,0,295,3.22
6578,12-12-12,5:00,347,5,4,115,263,5,0.64,0.36,0.86,1015.51,0,303,3
6579,12-12-12,6:00,347,6,5,0,0,0,0.68,0.15,0.88,1016.15,0,290,2.71
6580,12-12-12,7:00,347,7,6,228,325,6,0.45,0.52,0.91,1016.15,0,282,3.96
6581,12-12-12,8:00,347,8,7,85,120,5,0.31,1.46,0.88,1016.15,0,282,4.69
6582,12-12-12,9:00,347,9,8,0,0,1,0.47,1.67,0.8,1017.8,0,321,4.79
6583,12-12-12,10:00,347,10,9,76,104,4,0.45,1.79,0.75,1017.8,11,335,3.16
6584,12-12-12,11:00,347,11,10,0,0,0,0.61,2.56,0.8,1017.8,11,325,3.79
6585,12-12-12,12:00,347,12,11,0,0,-1,0.69,2.36,0.82,1018.41,12,353,3.43
6586,12-12-12,13:00,347,13,12,80,112,2,0.45,2.43,0.86,1018.41,12,350,4.6
6587,12-12-12,14:00,347,14,13,2,15,3,0.31,1.96,0.79,1018.41,12,349,2.85
6588,12-12-12,15:00,347,15,14,53,165,5,0.31,1.8,0.8,1019.26,11,345,2.43
6589,12-12-12,16:00,347,16,15,0,0,0,0.31,1.79,0.87,1019.26,10,319,1.63
6590,12-12-12,17:00,347,17,16,3,38,2,0.31,1.53,0.89,1019.26,9,310,3.06
6591,12-12-12,18:00,347,18,17,0,0,1,0.13,0.96,0.87,1020.74,9,322,1.2
6592,12-12-12,19:00,347,19,18,81,114,5,0.31,-0.35,0.89,1020.74,8,237,2.21
6593,12-12-12,20:00,347,20,19,0,0,2,0.31,-0.52,0.92,1020.74,8,252,2.88
6594,13-12-12,2:00,348,2,1,0,0,-3,0.05,-2.18,0.92,1021.96,0,250,2.83
6595,13-12-12,3:00,348,3,2,0,0,5,0.03,-2.57,0.89,1023.18,0,251,3.46
6596,13-12-12,4:00,348,4,3,238,349,10,0.05,-2.98,0.88,1023.18,0,256,2.67
6597,13-12-12,5:00,348,5,4,0,0,5,0.05,-2.97,0.89,1023.18,0,269,3.52
6598,13-12-12,6:00,348,6,5,351,460,11,0.19,-3.36,0.89,1023.69,0,245,3.3
6599,13-12-12,7:00,348,7,6,0,0,-2,0.12,-2.69,0.89,1023.69,0,246,3.3
6600,13-12-12,8:00,348,8,7,178,245,1,0.19,-0.93,0.83,1023.69,0,243,2.03
6601,13-12-12,9:00,348,9,8,0,0,5,0.49,0.54,0.74,1024.55,0,239,1.35
6602,13-12-12,10:00,348,10,9,1,6,5,0.49,-1.21,0.56,1024.55,12,217,1.57
6603,13-12-12,11:00,348,11,10,0,0,5,0.63,-4.3,0.41,1024.55,10,207,2.13
6604,13-12-12,12:00,348,12,11,0,0,-2,0.53,-3.63,0.44,1023.66,11,203,2.88
6605,13-12-12,13:00,348,13,12,14,45,-3,0.91,-2.91,0.46,1023.66,10,189,1.89
6606,13-12-12,14:00,348,14,13,362,494,8,0.4,-1.12,0.54,1023.66,11,204,2.54
6607,13-12-12,15:00,348,15,14,0,0,5,0.56,0.88,0.66,1023.36,11,184,2.97
6608,13-12-12,16:00,348,16,15,445,643,12,0.42,1.61,0.74,1023.36,10,187,1.77
6609,13-12-12,17:00,348,17,16,409,539,10,0.42,1.74,0.79,1023.36,5,173,1.27
6610,13-12-12,18:00,348,18,17,35,112,6,0.45,1.88,0.8,1023.96,5,183,2.16
6611,13-12-12,19:00,348,19,18,453,634,11,0.69,2.43,0.84,1023.96,5,191,1.67
6612,13-12-12,20:00,348,20,19,0,0,-3,0.42,2.1,0.81,1023.96,5,184,1.65
6613,14-12-12,2:00,349,2,1,289,460,15,0.42,4.16,0.87,1023.48,0,194,2.28
6614,14-12-12,3:00,349,3,2,0,0,11,0.66,3.97,0.85,1023,0,192,2.41
6615,14-12-12,4:00,349,4,3,0,0,11,0.42,4.54,0.87,1023,0,175,2.04
6616,14-12-12,5:00,349,5,4,104,180,11,0.42,5.06,0.88,1023,0,131,1.94
6617,14-12-12,6:00,349,6,5,0,5,9,0.7,5.46,0.89,1022.1,0,162,2.23
6618,14-12-12,7:00,349,7,6,26,46,9,0.55,6.48,0.85,1022.1,0,177,2.57
6619,14-12-12,8:00,349,8,7,24,40,12,0.37,6.94,0.85,1022.1,0,182,2.64
6620,14-12-12,9:00,349,9,8,0,0,11,0.58,7.69,0.82,1021.9,0,168,3.68
6621,14-12-12,10:00,349,10,9,0,0,8,0.37,8.46,0.76,1021.9,14,178,5.4
6622,14-12-12,11:00,349,11,10,0,0,7,0.41,8.32,0.74,1021.9,15,179,5.17
6623,14-12-12,12:00,349,12,11,0,0,11,0.67,8.61,0.76,1020.9,15,170,5.8
6624,14-12-12,13:00,349,13,12,266,372,13,0.5,9.11,0.79,1020.9,13,192,5.37
6625,14-12-12,14:00,349,14,13,95,133,13,0.31,9.52,0.84,1020.9,12,187,4.2
6626,14-12-12,15:00,349,15,14,0,4,12,0.57,10.29,0.9,1020.76,12,172,3.26
6627,14-12-12,16:00,349,16,15,0,0,7,0.35,9.99,0.89,1020.76,11,163,2.5
6628,14-12-12,17:00,349,17,16,0,0,8,0.41,9.91,0.88,1020.76,11,177,2.72
6629,14-12-12,18:00,349,18,17,208,305,14,0.66,9.22,0.86,1020.59,11,183,2.95
6630,14-12-12,19:00,349,19,18,0,0,11,0.42,8.53,0.84,1020.59,11,220,2.36
6631,14-12-12,20:00,349,20,19,331,449,15,0.42,8.63,0.84,1020.59,11,213,2.39
6632,15-12-12,2:00,350,2,1,0,1,12,0.56,8.21,0.86,1020.78,0,217,3.01
6633,15-12-12,3:00,350,3,2,0,0,11,0.81,8.21,0.88,1020.97,0,187,2.68
6634,15-12-12,4:00,350,4,3,48,76,13,0.56,8.97,0.92,1020.97,0,206,2.16
6635,15-12-12,5:00,350,5,4,1,7,12,0.56,9.48,0.95,1020.97,0,201,2.8
6636,15-12-12,6:00,350,6,5,30,54,12,0.54,8.94,0.9,1020.81,0,185,4.24
6637,15-12-12,7:00,350,7,6,85,122,14,0.47,9.49,0.9,1020.81,0,199,3.39
6638,15-12-12,8:00,350,8,7,6,16,13,0.62,9.78,0.88,1020.81,0,201,3.37
6639,15-12-12,9:00,350,9,8,0,0,12,0.69,9.67,0.85,1021.34,0,180,5.4
6640,15-12-12,10:00,350,10,9,37,64,14,0.52,10.82,0.91,1021.34,13,203,3.66
6641,15-12-12,11:00,350,11,10,0,0,11,0.47,10.42,0.85,1021.34,14,210,3.59
6642,15-12-12,12:00,350,12,11,0,0,11,0.66,10.73,0.83,1019.61,14,184,4.78
6643,15-12-12,13:00,350,13,12,0,0,11,0.47,10.5,0.82,1019.61,14,202,4.18
6644,15-12-12,14:00,350,14,13,0,0,10,0.47,10.46,0.83,1019.61,13,194,3.89
6645,15-12-12,15:00,350,15,14,59,90,14,0.66,10.4,0.85,1018.43,12,177,3.83
6646,15-12-12,16:00,350,16,15,0,0,11,0.53,10.36,0.86,1018.43,12,192,3.84
6647,15-12-12,17:00,350,17,16,41,71,13,0.57,10.36,0.86,1018.43,12,207,3.37
6648,15-12-12,18:00,350,18,17,0,0,12,0.66,10.01,0.87,1017.6,12,185,3.92
6649,15-12-12,19:00,350,19,18,18,30,12,0.38,9.69,0.84,1017.6,11,199,2.98
6650,15-12-12,20:00,350,20,19,0,0,12,0.38,9.52,0.86,1017.6,10,200,3.4
6651,16-12-12,2:00,351,2,1,132,192,17,0.16,8.04,0.77,1016.65,0,230,2.37
6652,16-12-12,3:00,351,3,2,196,210,17,0.7,8.01,0.75,1015.7,0,195,1.55
6653,16-12-12,4:00,351,4,3,0,0,13,0.14,7.89,0.76,1015.7,0,230,1.67
6654,16-12-12,5:00,351,5,4,82,125,17,0.16,8.17,0.81,1015.7,0,262,2.49
6655,16-12-12,6:00,351,6,5,91,142,17,0.7,8.46,0.81,1015.55,0,195,2.47
6656,16-12-12,7:00,351,7,6,55,143,17,0.18,8.7,0.82,1015.55,0,231,1.37
6657,16-12-12,8:00,351,8,7,54,79,14,0.56,9.76,0.85,1015.55,0,228,1.56
6658,16-12-12,9:00,351,9,8,0,9,14,0.69,10.38,0.79,1015.33,-1,197,2.75
6659,16-12-12,10:00,351,10,9,29,45,14,0.74,10.97,0.79,1015.33,10,248,1.98
6660,16-12-12,11:00,351,11,10,0,0,13,0.89,11.55,0.78,1015.33,11,264,2.8
6661,16-12-12,12:00,351,12,11,0,0,14,0.63,11.79,0.76,1014.27,11,221,1.35
6662,16-12-12,13:00,351,13,12,0,0,14,1,12.54,0.8,1014.27,11,248,1.52
6663,16-12-12,14:00,351,14,13,0,0,14,0.55,12.21,0.73,1014.27,11,231,2.91
6664,16-12-12,15:00,351,15,14,0,0,14,0.6,11.5,0.8,1013.77,10,185,1.56
6665,16-12-12,16:00,351,16,15,57,94,17,0.56,11.08,0.83,1013.77,9,198,1.58
6666,16-12-12,17:00,351,17,16,0,0,14,0.31,10.21,0.79,1013.77,9,244,1.66
6667,16-12-12,18:00,351,18,17,0,0,14,0.31,9.61,0.8,1013.37,8,217,2.23
6668,16-12-12,19:00,351,19,18,0,0,13,0.31,9.04,0.8,1013.37,8,249,1.94
6669,16-12-12,20:00,351,20,19,3,12,15,0.31,8.76,0.85,1013.37,8,259,2.31
6670,17-12-12,2:00,352,2,1,0,0,8,0.5,7.53,0.87,1012.925,0,250,2.64
6671,17-12-12,3:00,352,3,2,0,0,10,0.1,7.41,0.9,1012.48,0,247,2.45
6672,17-12-12,4:00,352,4,3,40,64,15,0.1,6.43,0.87,1012.48,0,299,1.8
6673,17-12-12,5:00,352,5,4,0,0,11,0.1,6.73,0.88,1012.48,0,245,2.4
6674,17-12-12,6:00,352,6,5,0,0,11,0.19,7.06,0.89,1012.09,0,284,2.75
6675,17-12-12,7:00,352,7,6,77,133,16,0.46,7.21,0.91,1012.09,0,297,1.6
6676,17-12-12,8:00,352,8,7,11,23,14,0.49,7.23,0.88,1012.09,0,271,0.88
6677,17-12-12,9:00,352,9,8,0,6,8,0.66,8.45,0.83,1011.8,0,288,0.68
6678,17-12-12,10:00,352,10,9,0,0,12,0.31,9.67,0.82,1011.8,10,232,1.05
6679,17-12-12,11:00,352,11,10,0,0,8,0.31,9.28,0.76,1011.8,11,266,1.07
6680,17-12-12,12:00,352,12,11,139,220,17,0.31,8.36,0.7,1010.11,11,178,0.3
6681,17-12-12,13:00,352,13,12,18,31,9,0.31,9.62,0.76,1010.11,15,87,1.82
6682,17-12-12,14:00,352,14,13,270,377,18,0.31,10.61,0.83,1010.11,14,100,0.87
6683,17-12-12,15:00,352,15,14,0,0,11,0.66,10.26,0.85,1008.55,12,155,0.93
6684,17-12-12,16:00,352,16,15,0,0,12,0.31,10.46,0.89,1008.55,12,88,1.49
6685,17-12-12,17:00,352,17,16,63,89,11,0.41,9.87,0.87,1008.55,12,173,1.79
6686,17-12-12,18:00,352,18,17,0,3,12,0.66,9.45,0.87,1007.41,11,190,1.63
6687,17-12-12,19:00,352,19,18,0,0,9,0.31,9.05,0.87,1007.41,11,184,1.09
6688,17-12-12,20:00,352,20,19,136,179,13,0.31,8.02,0.85,1007.41,11,246,3.54
6689,18-12-12,2:00,353,2,1,329,421,12,0.31,6.68,0.89,1006.245,0,284,5.75
6690,18-12-12,3:00,353,3,2,6,22,7,0.31,5.83,0.85,1005.08,0,295,7.24
6691,18-12-12,4:00,353,4,3,0,0,8,0.19,6.02,0.87,1005.08,0,288,5.85
6692,18-12-12,5:00,353,5,4,167,135,9,0.19,5.49,0.83,1005.08,0,286,6
6693,18-12-12,6:00,353,6,5,0,0,6,0.31,5.21,0.83,1005.12,0,290,5.82
6694,18-12-12,7:00,353,7,6,0,0,8,0.19,4.96,0.81,1005.12,0,292,6.1
6695,18-12-12,8:00,353,8,7,104,153,10,0.19,4.83,0.75,1005.12,0,301,6.59
6696,18-12-12,9:00,353,9,8,408,618,11,0.31,5.28,0.73,1005.62,0,298,8.02
6697,18-12-12,10:00,353,10,9,0,0,8,0.31,5.87,0.73,1005.62,12,296,7.07
6698,18-12-12,11:00,353,11,10,0,0,7,0.31,5.75,0.69,1005.62,11,297,7.26
6699,18-12-12,12:00,353,12,11,485,563,12,0.31,5.33,0.67,1004.71,12,304,9.11
6700,18-12-12,13:00,353,13,12,329,470,11,0.31,5.72,0.73,1004.71,11,306,8.08
6701,18-12-12,14:00,353,14,13,254,284,11,0.31,4.66,0.68,1004.71,10,305,7.7
6702,18-12-12,15:00,353,15,14,108,162,8,0.31,4.39,0.71,1004.95,8,303,6.92
6703,18-12-12,16:00,353,16,15,0,0,6,0.31,5.44,0.79,1004.95,7,310,6.31
6704,18-12-12,17:00,353,17,16,0,0,8,0.31,5.89,0.87,1004.95,6,305,5.75
6705,18-12-12,18:00,353,18,17,0,0,7,0.14,5.28,0.85,1005.68,6,306,5.56
6706,18-12-12,19:00,353,19,18,0,0,7,0.31,4.87,0.83,1005.68,7,301,6.12
6707,18-12-12,20:00,353,20,19,9,28,8,0.31,4.87,0.85,1005.68,7,298,6.4
6708,19-12-12,2:00,354,2,1,84,98,8,0.35,3.43,0.77,1006.075,0,300,6
6709,19-12-12,3:00,354,3,2,0,0,6,0.6,3.57,0.76,1006.47,0,311,8.09
6710,19-12-12,4:00,354,4,3,0,0,6,0.5,3.43,0.79,1006.47,0,324,9.71
6711,19-12-12,5:00,354,5,4,0,0,6,0.5,3.74,0.81,1006.47,0,323,8.2
6712,19-12-12,6:00,354,6,5,21,38,7,0.79,4.28,0.85,1007.34,0,328,8.38
6713,19-12-12,7:00,354,7,6,3,13,6,0.51,3.89,0.82,1007.34,0,321,8.01
6714,19-12-12,8:00,354,8,7,0,0,6,0.75,4.67,0.83,1007.34,0,332,7.66
6715,19-12-12,9:00,354,9,8,121,118,8,0.78,4.33,0.77,1009.32,0,333,7.48
6716,19-12-12,10:00,354,10,9,41,59,8,0.7,4.32,0.73,1009.32,8,337,6.46
6717,19-12-12,11:00,354,11,10,0,0,8,0.7,4.12,0.7,1009.32,8,335,6.67
6718,19-12-12,12:00,354,12,11,8,17,8,0.7,4.34,0.73,1010.51,8,327,7.26
6719,19-12-12,13:00,354,13,12,0,0,8,0.7,3.89,0.7,1010.51,8,327,6.09
6720,19-12-12,14:00,354,14,13,0,1,8,0.7,3.88,0.68,1010.51,8,331,6.8
6721,19-12-12,15:00,354,15,14,0,0,9,0.7,3.21,0.65,1011.97,8,331,6.46
6722,19-12-12,16:00,354,16,15,38,64,8,0.7,2.72,0.63,1011.97,8,347,6.57
6723,19-12-12,17:00,354,17,16,0,7,6,0.7,3.02,0.63,1011.97,9,349,5.68
6724,19-12-12,18:00,354,18,17,0,0,6,0.7,2.56,0.62,1013.33,8,343,6.04
6725,19-12-12,19:00,354,19,18,0,0,6,0.51,3.59,0.7,1013.33,6,315,4.71
6726,19-12-12,20:00,354,20,19,22,39,8,0.69,5.17,0.82,1013.33,6,310,5.58
6727,20-12-12,2:00,355,2,1,1,10,6,0.31,4.05,0.84,1014.205,0,319,4.2
6728,20-12-12,3:00,355,3,2,378,579,10,0.31,4.13,0.85,1015.08,0,320,5.66
6729,20-12-12,4:00,355,4,3,267,428,10,0.31,3.28,0.8,1015.08,0,320,4.73
6730,20-12-12,5:00,355,5,4,222,446,10,0.31,3.19,0.8,1015.08,0,317,4.35
6731,20-12-12,6:00,355,6,5,140,424,10,0.31,3.28,0.81,1015.34,0,321,5.45
6732,20-12-12,7:00,355,7,6,0,0,4,0.31,3.26,0.77,1015.34,0,319,4.2
6733,20-12-12,8:00,355,8,7,433,610,10,0.31,3.75,0.78,1015.34,0,319,4.45
6734,20-12-12,9:00,355,9,8,123,230,7,0.31,4.07,0.74,1016.38,0,328,6.39
6735,20-12-12,10:00,355,10,9,0,0,5,0.31,4.29,0.71,1016.38,10,330,5.61
6736,20-12-12,11:00,355,11,10,0,0,5,0.31,4.17,0.66,1016.38,10,336,5.82
6737,20-12-12,12:00,355,12,11,243,202,8,0.31,3.58,0.65,1016.2,10,330,7.05
6738,20-12-12,13:00,355,13,12,0,0,6,0.31,2.87,0.6,1016.2,10,341,7.19
6739,20-12-12,14:00,355,14,13,0,0,5,0.31,2.38,0.59,1016.2,9,344,6.48
6740,20-12-12,15:00,355,15,14,48,100,9,0.31,2.31,0.62,1016.14,7,343,4.73
6741,20-12-12,16:00,355,16,15,0,0,5,0.31,2.97,0.71,1016.14,6,335,3.88
6742,20-12-12,17:00,355,17,16,2,8,7,0.31,3.59,0.77,1016.14,6,302,3.68
6743,20-12-12,18:00,355,18,17,0,0,6,0.6,3.81,0.79,1016.18,6,302,3.69
6744,20-12-12,19:00,355,19,18,0,0,4,0.31,3.39,0.77,1016.18,5,298,3.19
6745,20-12-12,20:00,355,20,19,0,0,6,0.31,3.11,0.79,1016.18,4,301,4.05
6746,21-12-12,2:00,356,2,1,0,0,6,0.7,2.99,0.8,1015.245,0,250,1.8
6747,21-12-12,3:00,356,3,2,40,75,8,0.7,2.97,0.8,1014.31,0,270,2
6748,21-12-12,4:00,356,4,3,0,1,7,0.7,2.43,0.77,1014.31,0,256,2.17
6749,21-12-12,5:00,356,5,4,5,13,7,0.7,2.8,0.79,1014.31,0,250,1.91
6750,21-12-12,6:00,356,6,5,49,68,8,0.7,3,0.8,1013.54,0,232,1.02
6751,21-12-12,7:00,356,7,6,0,0,6,0.42,3.74,0.85,1013.54,0,253,1.99
6752,21-12-12,8:00,356,8,7,1,3,5,0.31,4.34,0.87,1013.54,0,314,1.82
6753,21-12-12,9:00,356,9,8,12,25,6,0.66,4.37,0.84,1012.88,0,49,0.35
6754,21-12-12,10:00,356,10,9,0,0,6,0.38,4.03,0.74,1012.88,10,209,0.76
6755,21-12-12,11:00,356,11,10,36,66,7,0.31,3.76,0.68,1012.88,8,42,0.89
6756,21-12-12,12:00,356,12,11,0,0,6,0.7,3.87,0.69,1010.91,8,175,1.74
6757,21-12-12,13:00,356,13,12,0,0,6,0.31,5.44,0.8,1010.91,9,156,1.35
6758,21-12-12,14:00,356,14,13,0,0,6,0.38,5.76,0.84,1010.91,11,118,0.9
6759,21-12-12,15:00,356,15,14,35,51,9,0.79,5.99,0.87,1009.99,7,111,1.45
6760,21-12-12,16:00,356,16,15,0,0,6,0.67,5.75,0.88,1009.99,6,60,1.65
6761,21-12-12,17:00,356,17,16,76,118,9,0.72,5.96,0.91,1009.99,6,74,1.43
6762,21-12-12,18:00,356,18,17,0,0,6,0.79,5.76,0.89,1009.54,6,89,1.3
6763,21-12-12,19:00,356,19,18,70,107,10,0.67,5.98,0.9,1009.54,6,60,3.38
6764,21-12-12,20:00,356,20,19,0,0,6,0.71,5.97,0.93,1009.54,6,7,1.22
6765,22-12-12,2:00,357,2,1,0,0,6,0.71,4.53,0.9,1010,0,301,2.28
6766,22-12-12,3:00,357,3,2,0,0,7,0.86,4.52,0.9,1010.46,0,324,3.03
6767,22-12-12,4:00,357,4,3,6,32,8,0.71,4.82,0.9,1010.46,0,316,4.69
6768,22-12-12,5:00,357,5,4,28,72,9,0.71,4.87,0.85,1010.46,0,349,3.6
6769,22-12-12,6:00,357,6,5,211,304,10,0.86,5,0.85,1010.9,0,352,3.88
6770,22-12-12,7:00,357,7,6,50,78,7,0.51,5.53,0.86,1010.9,0,1,2.31
6771,22-12-12,8:00,357,8,7,0,0,5,0.53,5.37,0.85,1010.9,0,334,3.48
6772,22-12-12,9:00,357,9,8,0,0,6,0.66,5.73,0.86,1013.24,0,320,3.27
6773,22-12-12,10:00,357,10,9,0,0,6,0.38,5.31,0.78,1013.24,8,353,4.27
6774,22-12-12,11:00,357,11,10,0,1,6,0.42,5.17,0.76,1013.24,9,345,5.56
6775,22-12-12,12:00,357,12,11,32,53,7,0.57,4.37,0.69,1013.47,10,351,6.58
6776,22-12-12,13:00,357,13,12,214,300,9,0.38,2.92,0.61,1013.47,9,355,4.94
6777,22-12-12,14:00,357,14,13,0,0,6,0.38,3.53,0.64,1013.47,9,357,5.58
6778,22-12-12,15:00,357,15,14,2,10,7,0.47,3.39,0.67,1014.59,8,348,4.74
6779,22-12-12,16:00,357,16,15,0,0,6,0.31,2.22,0.63,1014.59,7,352,5.13
6780,22-12-12,17:00,357,17,16,37,66,9,0.31,2.76,0.67,1014.59,6,337,4.98
6781,22-12-12,18:00,357,18,17,0,0,5,0.13,2.42,0.7,1016.43,6,330,4.81
6782,22-12-12,19:00,357,19,18,140,214,8,0.31,2.62,0.75,1016.43,6,316,3.65
6783,22-12-12,20:00,357,20,19,0,0,6,0.31,2.72,0.75,1016.43,5,313,3.07
6784,23-12-12,2:00,358,2,1,484,676,16,0.68,3.39,0.83,1017.43,0,296,4.51
6785,23-12-12,3:00,358,3,2,315,436,11,0.15,3.95,0.88,1018.43,0,299,4.08
6786,23-12-12,4:00,358,4,3,98,221,15,0.31,4.06,0.93,1018.43,0,297,3.48
6787,23-12-12,5:00,358,5,4,141,221,8,0.31,3.2,0.85,1018.43,0,293,3.71
6788,23-12-12,6:00,358,6,5,449,595,14,0.15,3.07,0.86,1019.04,0,281,1.76
6789,23-12-12,7:00,358,7,6,0,0,5,0.31,3.01,0.86,1019.04,0,260,2.41
6790,23-12-12,8:00,358,8,7,0,0,4,0.31,5.01,0.84,1019.04,0,277,2.86
6791,23-12-12,9:00,358,9,8,0,0,5,0.1,5.42,0.78,1019.77,0,301,2.88
6792,23-12-12,10:00,358,10,9,0,0,4,0.31,6.29,0.71,1019.77,10,280,3.08
6793,23-12-12,11:00,358,11,10,8,57,4,0.31,5.84,0.65,1019.77,11,358,2.83
6794,23-12-12,12:00,358,12,11,0,0,4,0.2,4.56,0.57,1019.35,11,356,2.05
6795,23-12-12,13:00,358,13,12,250,448,16,0.31,4.65,0.56,1019.35,11,20,1.77
6796,23-12-12,14:00,358,14,13,3,14,10,0.42,6.26,0.63,1019.35,15,359,2.43
6797,23-12-12,15:00,358,15,14,0,0,6,0.56,6.45,0.68,1018.85,10,14,0.97
6798,23-12-12,16:00,358,16,15,0,0,6,0.69,6.34,0.8,1018.85,6,347,0.87
6799,23-12-12,17:00,358,17,16,0,0,4,0.75,5.52,0.82,1018.85,5,224,1.47
6800,23-12-12,18:00,358,18,17,0,0,4,0.23,5.75,0.88,1019.99,9,260,1.28
